FID,SRC_AGENCY,FIRE_ID,FIRENAME,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,REP_DATE,ATTK_DATE,OUT_DATE,DECADE,SIZE_HA,CAUSE,PROTZONE,FIRE_TYPE,MORE_INFO,CFS_REF_ID,CFS_NOTE1,CFS_NOTE2,ACQ_DATE,SRC_AGY2,ECOZONE,ECOZ_REF,ECOZ_NAME,ECOZ_NOM
9246,BC,1954-V00036, ,48.789000000000001,-123.766000000000010,1954,5,7,1954-05-07 00:00:00,,,1950-1959,21.399999999999999,H, ,Fire, ,BC-1954-1954-V00036, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9247,BC,1954-V00037, ,48.759999999999998,-123.690000000000000,1954,5,8,1954-05-08 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1954-1954-V00037, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9248,BC,1954-V00050, ,48.741999999999997,-123.690000000000000,1954,5,18,1954-05-18 00:00:00,,,1950-1959,7.600000000000000,H, ,Fire, ,BC-1954-1954-V00050, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9249,BC,1954-V00051, ,48.741999999999997,-123.690000000000000,1954,5,18,1954-05-18 00:00:00,,,1950-1959,0.200000000000000,H, ,Fire, ,BC-1954-1954-V00051, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9250,BC,1954-V00052, ,48.759999999999998,-123.690000000000000,1954,5,19,1954-05-19 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1954-1954-V00052, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9251,BC,1954-V00053, ,48.539000000000001,-123.560000000000000,1954,5,18,1954-05-18 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1954-1954-V00053, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9252,BC,1954-V00057, ,48.817999999999998,-124.060000000000000,1954,5,10,1954-05-10 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1954-1954-V00057, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9253,BC,1954-V00072, ,48.991999999999997,-123.810000000000000,1954,5,15,1954-05-15 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1954-1954-V00072, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9254,BC,1954-V00075, ,48.375999999999998,-123.560000000000000,1954,5,30,1954-05-30 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1954-1954-V00075, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9255,BC,1954-V00077, ,49.009999999999998,-123.894000000000010,1954,5,19,1954-05-19 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1954-1954-V00077, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9256,BC,1954-V00079, ,49.009999999999998,-124.010000000000010,1954,4,30,1954-04-30 00:00:00,,,1950-1959,4.800000000000000,H, ,Fire, ,BC-1954-1954-V00079, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9257,BC,1954-V00082, ,49.067999999999998,-123.894000000000010,1954,5,18,1954-05-18 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1954-1954-V00082, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9258,BC,1954-V00083, ,49.009999999999998,-124.010000000000010,1954,6,4,1954-06-04 00:00:00,,,1950-1959,0.100000000000000,L, ,Fire, ,BC-1954-1954-V00083, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9259,BC,1954-V00086, ,48.375999999999998,-123.602999999999990,1954,7,29,1954-07-29 00:00:00,,,1950-1959,0.200000000000000,H, ,Fire, ,BC-1954-1954-V00086, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9260,BC,1954-V00100, ,48.405000000000001,-123.516000000000010,1954,6,18,1954-06-18 00:00:00,,,1950-1959,0.200000000000000,H, ,Fire, ,BC-1954-1954-V00100, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9261,BC,1954-V00110, ,48.463000000000001,-123.483000000000000,1954,6,29,1954-06-29 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1954-1954-V00110, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9262,BC,1954-V00111, ,48.463000000000001,-123.483000000000000,1954,6,29,1954-06-29 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1954-1954-V00111, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9263,BC,1954-V00120, ,49.067999999999998,-123.894000000000010,1954,4,28,1954-04-28 00:00:00,,,1950-1959,0.600000000000000,H, ,Fire, ,BC-1954-1954-V00120, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9264,BC,1954-V00121, ,48.463000000000001,-123.440000000000000,1954,7,8,1954-07-08 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1954-1954-V00121, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9265,BC,1954-V00122, ,48.817999999999998,-124.102999999999990,1954,7,8,1954-07-08 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1954-1954-V00122, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9266,BC,1954-V00137, ,48.741999999999997,-123.602999999999990,1954,7,15,1954-07-15 00:00:00,,,1950-1959,0.200000000000000,H, ,Fire, ,BC-1954-1954-V00137, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9267,BC,1954-V00138, ,49.155000000000001,-123.983000000000000,1954,7,13,1954-07-13 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1954-1954-V00138, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9268,BC,1954-V00147, ,49.683999999999997,-124.938000000000000,1954,7,18,1954-07-18 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1954-1954-V00147, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9269,BC,1954-V00151, ,48.433999999999997,-123.483000000000000,1954,7,25,1954-07-25 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1954-1954-V00151, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9270,BC,1954-V00159, ,49.905000000000001,-125.188000000000000,1954,7,4,1954-07-04 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1954-1954-V00159, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9271,BC,1954-V00160, ,49.683999999999997,-124.894000000000010,1954,7,23,1954-07-23 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1954-1954-V00160, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9272,BC,1954-V00161, ,49.597000000000001,-124.983000000000000,1954,7,23,1954-07-23 00:00:00,,,1950-1959,0.200000000000000,H, ,Fire, ,BC-1954-1954-V00161, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9273,BC,1954-V00163, ,48.463000000000001,-123.483000000000000,1954,7,26,1954-07-26 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1954-1954-V00163, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9274,BC,1955-V00003, ,48.433999999999997,-123.396000000000000,1955,5,4,1955-05-04 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1955-1955-V00003, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9275,BC,1955-V00006, ,48.433999999999997,-123.560000000000000,1955,5,8,1955-05-08 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1955-1955-V00006, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9276,BC,1955-V00007, ,49.789000000000001,-125.099000000000000,1955,5,15,1955-05-15 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1955-1955-V00007, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9277,BC,1955-V00012, ,50.039000000000001,-125.345000000000000,1955,5,15,1955-05-15 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1955-1955-V00012, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9278,BC,1955-V00014, ,48.789000000000001,-123.852999999999990,1955,5,14,1955-05-14 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1955-1955-V00014, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9279,BC,1955-V00015, ,48.463000000000001,-123.440000000000000,1955,5,16,1955-05-16 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1955-1955-V00015, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9280,BC,1955-V00017, ,49.875999999999998,-125.144000000000010,1955,5,20,1955-05-20 00:00:00,,,1950-1959,1.200000000000000,H, ,Fire, ,BC-1955-1955-V00017, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9281,BC,1955-V00020, ,49.683999999999997,-125.010000000000010,1955,5,25,1955-05-25 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1955-1955-V00020, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9282,BC,1955-V00022, ,48.347000000000001,-123.560000000000000,1955,5,22,1955-05-22 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1955-1955-V00022, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9283,BC,1955-V00031, ,50.039000000000001,-125.299000000000010,1955,6,7,1955-06-07 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1955-1955-V00031, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9284,BC,1955-V00033, ,50.009999999999998,-125.391000000000010,1955,6,9,1955-06-09 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1955-1955-V00033, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9285,BC,1955-V00034, ,48.625999999999998,-123.646000000000000,1955,6,9,1955-06-09 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1955-1955-V00034, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9286,BC,1955-V00035, ,48.741999999999997,-123.733000000000000,1955,6,12,1955-06-12 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1955-1955-V00035, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9287,BC,1955-V00038, ,48.405000000000001,-123.516000000000010,1955,6,8,1955-06-08 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1955-1955-V00038, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9288,BC,1955-V00047, ,48.655000000000001,-123.646000000000000,1955,6,8,1955-06-08 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1955-1955-V00047, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9289,BC,1955-V00080, ,49.039000000000001,-123.894000000000010,1955,6,17,1955-06-17 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1955-1955-V00080, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9290,BC,1955-V00092, ,48.963000000000001,-123.810000000000000,1955,6,14,1955-06-14 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1955-1955-V00092, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9291,BC,1955-V00093, ,49.009999999999998,-123.849000000000000,1955,6,21,1955-06-21 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1955-1955-V00093, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9292,BC,1955-V00101, ,48.463000000000001,-123.483000000000000,1955,7,1,1955-07-01 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1955-1955-V00101, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9293,BC,1955-V00109, ,48.741999999999997,-123.646000000000000,1955,7,15,1955-07-15 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1955-1955-V00109, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9294,BC,1955-V00140, ,48.789000000000001,-123.852999999999990,1955,7,22,1955-07-22 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1955-1955-V00140, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9295,BC,1955-V00141, ,48.433999999999997,-123.516000000000010,1955,7,20,1955-07-20 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1955-1955-V00141, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9296,BC,1955-V00142, ,48.463000000000001,-123.483000000000000,1955,7,20,1955-07-20 00:00:00,,,1950-1959,0.400000000000000,H, ,Fire, ,BC-1955-1955-V00142, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9297,BC,1955-V00143, ,48.463000000000001,-123.440000000000000,1955,7,22,1955-07-22 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1955-1955-V00143, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9298,BC,1955-V00159, ,48.463000000000001,-123.483000000000000,1955,7,15,1955-07-15 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1955-1955-V00159, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9299,BC,1955-V00164, ,48.625999999999998,-123.646000000000000,1955,8,4,1955-08-04 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1955-1955-V00164, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9300,BC,1955-V00168, ,49.317999999999998,-124.554000000000000,1955,8,8,1955-08-08 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1955-1955-V00168, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9301,BC,1955-V00174, ,49.259999999999998,-124.233000000000000,1955,8,12,1955-08-12 00:00:00,,,1950-1959,1.200000000000000,H, ,Fire, ,BC-1955-1955-V00174, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9302,BC,1955-V00176, ,48.433999999999997,-123.516000000000010,1955,7,15,1955-07-15 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1955-1955-V00176, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9303,BC,1955-V00191, ,49.097000000000001,-124.054000000000000,1955,8,12,1955-08-12 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1955-1955-V00191, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9304,BC,1955-V00192, ,48.405000000000001,-123.483000000000000,1955,8,16,1955-08-16 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1955-1955-V00192, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9305,BC,1955-V00193, ,49.155000000000001,-123.983000000000000,1955,8,16,1955-08-16 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1955-1955-V00193, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9306,BC,1955-V00194, ,48.463000000000001,-123.483000000000000,1955,8,21,1955-08-21 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1955-1955-V00194, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9307,BC,1955-V00203, ,48.741999999999997,-123.690000000000000,1955,8,19,1955-08-19 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1955-1955-V00203, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9308,BC,1955-V00204, ,48.655000000000001,-123.646000000000000,1955,8,25,1955-08-25 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1955-1955-V00204, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9309,BC,1955-V00205, ,48.433999999999997,-123.516000000000010,1955,8,21,1955-08-21 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1955-1955-V00205, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9310,BC,1955-V00207, ,48.463000000000001,-123.483000000000000,1955,8,23,1955-08-23 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1955-1955-V00207, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9311,BC,1955-V00216, ,48.789000000000001,-123.810000000000000,1955,8,26,1955-08-26 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1955-1955-V00216, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9312,BC,1955-V00217, ,48.759999999999998,-123.690000000000000,1955,8,27,1955-08-27 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1955-1955-V00217, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9313,BC,1955-V00232, ,49.289000000000001,-124.260000000000010,1955,9,5,1955-09-05 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1955-1955-V00232, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9314,BC,1955-V00233, ,49.259999999999998,-124.260000000000010,1955,9,5,1955-09-05 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1955-1955-V00233, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9315,BC,1955-V00235, ,48.625999999999998,-123.646000000000000,1955,9,6,1955-09-06 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1955-1955-V00235, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9316,BC,1958-V01654, ,48.655000000000001,-123.646000000000000,1958,10,4,1958-10-04 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1958-1958-V01654, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9317,BC,1959-V00438, ,48.817999999999998,-123.810000000000000,1959,7,30,1959-07-30 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1959-1959-V00438, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9318,BC,1959-V00439, ,48.405000000000001,-123.483000000000000,1959,7,30,1959-07-30 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1959-1959-V00439, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9319,BC,1959-V00440, ,48.625999999999998,-123.440000000000000,1959,7,31,1959-07-31 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1959-1959-V00440, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9320,BC,1959-V00443, ,49.683999999999997,-125.010000000000010,1959,7,31,1959-07-31 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1959-1959-V00443, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9321,BC,1959-V00444, ,49.789000000000001,-125.010000000000010,1959,7,1,1959-07-01 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1959-1959-V00444, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9322,BC,1959-V00445, ,49.039000000000001,-123.804000000000000,1959,7,29,1959-07-29 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1959-1959-V00445, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9323,BC,1959-V00448, ,48.759999999999998,-123.690000000000000,1959,8,2,1959-08-02 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1959-1959-V00448, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9324,BC,1959-V00449, ,48.789000000000001,-123.810000000000000,1959,8,3,1959-08-03 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1959-1959-V00449, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9325,BC,1959-V00450, ,48.375999999999998,-123.516000000000010,1959,8,2,1959-08-02 00:00:00,,,1950-1959,0.200000000000000,H, ,Fire, ,BC-1959-1959-V00450, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9326,BC,1959-V00451, ,48.433999999999997,-123.516000000000010,1959,8,2,1959-08-02 00:00:00,,,1950-1959,10.100000000000000,H, ,Fire, ,BC-1959-1959-V00451, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9327,BC,1959-V00452, ,48.433999999999997,-123.483000000000000,1959,8,2,1959-08-02 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1959-1959-V00452, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9328,BC,1959-V00453, ,48.347000000000001,-123.560000000000000,1959,8,2,1959-08-02 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1959-1959-V00453, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9329,BC,1959-V00458, ,49.039000000000001,-123.804000000000000,1959,8,1,1959-08-01 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1959-1959-V00458, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9330,BC,1959-V00671, ,48.713000000000001,-123.602999999999990,1959,8,10,1959-08-10 00:00:00,,,1950-1959,0.600000000000000,H, ,Fire, ,BC-1959-1959-V00671, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9331,BC,1959-V00673, ,48.625999999999998,-123.440000000000000,1959,8,7,1959-08-07 00:00:00,,,1950-1959,0.200000000000000,H, ,Fire, ,BC-1959-1959-V00673, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9332,BC,1959-V00674, ,48.539000000000001,-123.483000000000000,1959,8,8,1959-08-08 00:00:00,,,1950-1959,0.400000000000000,H, ,Fire, ,BC-1959-1959-V00674, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9333,BC,1959-V00675, ,48.433999999999997,-123.483000000000000,1959,8,10,1959-08-10 00:00:00,,,1950-1959,2.000000000000000,H, ,Fire, ,BC-1959-1959-V00675, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9334,BC,1959-V00696, ,49.683999999999997,-124.938000000000000,1959,8,8,1959-08-08 00:00:00,,,1950-1959,0.800000000000000,H, ,Fire, ,BC-1959-1959-V00696, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9335,BC,1959-V00697, ,49.683999999999997,-124.983000000000000,1959,8,11,1959-08-11 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1959-1959-V00697, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9336,BC,1959-V00698, ,48.463000000000001,-123.483000000000000,1959,8,11,1959-08-11 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1959-1959-V00698, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9337,BC,1959-V00699, ,48.463000000000001,-123.440000000000000,1959,8,12,1959-08-12 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1959-1959-V00699, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9338,BC,1959-V00700, ,48.817999999999998,-124.146000000000000,1959,8,11,1959-08-11 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1959-1959-V00700, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9339,BC,1958-V00005, ,48.789000000000001,-123.810000000000000,1958,5,5,1958-05-05 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1958-1958-V00005, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9340,BC,1958-V00007, ,48.567999999999998,-123.560000000000000,1958,4,29,1958-04-29 00:00:00,,,1950-1959,0.800000000000000,H, ,Fire, ,BC-1958-1958-V00007, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9341,BC,1958-V00008, ,48.375999999999998,-123.560000000000000,1958,5,8,1958-05-08 00:00:00,,,1950-1959,3.800000000000000,H, ,Fire, ,BC-1958-1958-V00008, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9342,BC,1958-V00015, ,49.759999999999998,-125.054000000000000,1958,5,7,1958-05-07 00:00:00,,,1950-1959,0.400000000000000,H, ,Fire, ,BC-1958-1958-V00015, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9343,BC,1958-V00016, ,48.875999999999998,-123.690000000000000,1958,5,8,1958-05-08 00:00:00,,,1950-1959,0.200000000000000,H, ,Fire, ,BC-1958-1958-V00016, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9344,BC,1958-V00017, ,48.789000000000001,-123.983000000000000,1958,5,4,1958-05-04 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1958-1958-V00017, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9345,BC,1958-V00027, ,49.741999999999997,-125.010000000000010,1958,5,9,1958-05-09 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1958-1958-V00027, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9346,BC,1958-V00028, ,49.683999999999997,-124.983000000000000,1958,5,10,1958-05-10 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1958-1958-V00028, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
9347,BC,1958-V00029, ,49.183999999999997,-123.983000000000000,1958,5,5,1958-05-05 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1958-1958-V00029, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
